rank,company,revenue ($ millions),profit ($ millions)
1,Exxon Mobil,210392.0,17720.0
2,Wal-Mart Stores,193295.0,6295.0
3,General Motors,184632.0,4452.0
4,Ford Motor,180598.0,3467.0
5,General Electric,129853.0,12735.0
6,Citigroup,111826.0,13519.0
7,Enron,100789.0,979.0
8,Intl. Business Machines,88396.0,8093.0
9,AT&T,65981.0,4669.0
10,Verizon Communications,64707.0,11797.0
11,Altria Group,63276.0,8510.0
12,Chase Manhattan Corp.,60065.0,5727.0
13,Bank of America Corp.,57747.0,7517.0
14,SBC Communications,51476.0,7967.0
15,Boeing,51321.0,2128.0
16,Texaco,51130.0,2542.0
17,Duke Energy,49318.0,1776.0
18,Kroger,49000.4,876.9
19,Hewlett-Packard,48782.0,3697.0
20,ChevronTexaco,48069.0,5185.0
21,State Farm Insurance Cos,47863.1,408.1
22,American Intl. Group,45972.0,5636.1
23,Home Depot,45738.0,2581.0
24,Morgan Stanley,45413.0,5456.0
25,Merrill Lynch,44872.0,3784.0
26,Fannie Mae,44088.9,4447.6
27,Compaq Computer,42383.0,569.0
28,Lucent Technologies,41420.0,1219.0
29,Sears Roebuck,40937.0,1343.0
30,Merck,40363.2,6821.7
31,Procter & Gamble,39951.0,3542.0
32,MCI WorldCom,39090.0,4153.0
33,TIAA-CREF,38063.5,1222.0
34,Motorola,37580.0,1318.0
35,McKesson,37100.5,723.7
36,Kmart Holding,37028.0,-244.0
37,Target,36903.0,1264.0
38,Albertson's,36762.0,765.0
39,Marathon Oil,35570.0,411.0
40,Berkshire Hathaway,33976.0,3328.0
41,Intel,33726.0,10535.0
42,Goldman Sachs Group,33000.0,3067.0
43,J.C. Penney,32965.0,-705.0
44,Conoco,32513.0,1902.0
45,Costco Wholesale,32164.3,631.4
46,Safeway,31976.9,1091.9
47,MetLife,31947.0,953.0
48,Dell,31888.0,2177.0
49,Ingram Micro,30715.1,226.2
50,Freddie Mac,30000.0,2547.0
51,Cardinal Health,29870.6,679.7
52,United Parcel Service,29771.0,2934.0
53,Pfizer,29574.0,3726.0
54,Dynegy,29444.9,500.5
55,CenterPoint Energy,29339.0,447.5
56,DuPont,29202.0,2314.0
57,Johnson & Johnson,29139.0,4800.0
57,Delphi,29139.0,1062.0
59,Allstate,29134.0,2211.0
60,Aquila,28974.9,206.8
61,International Paper,28180.0,142.0
62,Wells Fargo,27568.0,4026.0
63,Aetna,26818.9,127.1
64,United Technologies,26583.0,1808.0
65,Lehman Brothers Hldgs.,26447.0,1775.0
66,BellSouth,26151.0,4220.0
67,Walt Disney,25402.0,920.0
68,ConAgra Foods,25385.8,413.0
69,Lockheed Martin,25329.0,-519.0
70,Bank One Corp.,25168.0,-511.0
71,Honeywell Intl.,25023.0,1659.0
72,Tosco,24545.0,529.4
73,Wachovia Corp.,24246.0,92.0
74,American Express,23675.0,2810.0
75,Sprint,23613.0,93.0
76,Southern,23381.0,1313.0
77,Alcoa,23090.0,1484.0
78,Dow Chemical,23008.0,1513.0
79,Microsoft,22956.0,9421.0
80,Prudential Financial,22759.9,189.3
81,FleetBoston Financial,22608.0,3420.0
