rank,company,revenue ($ millions),profit ($ millions)
1,Wal-Mart Stores,421849.0,16389.0
2,Exxon Mobil,354674.0,30460.0
3,Chevron,196337.0,19024.0
4,ConocoPhillips,184966.0,11358.0
5,Fannie Mae,153825.0,-14014.0
6,General Electric,151628.0,11644.0
7,Berkshire Hathaway,136185.0,12967.0
8,General Motors,135592.0,6172.0
9,Bank of America Corp.,134194.0,-2238.0
10,Ford Motor,128954.0,6561.0
11,Hewlett-Packard,126033.0,8761.0
12,AT&T,124629.0,19864.0
13,J.P. Morgan Chase & Co.,115475.0,17370.0
14,Citigroup,111055.0,10602.0
15,McKesson,108702.0,1263.0
16,Verizon Communications,106565.0,2549.0
17,American International Group,104417.0,7786.0
18,International Business Machines,99870.0,14833.0
19,Cardinal Health,98601.9,642.2
20,Freddie Mac,98368.0,-14025.0
21,CVS Caremark,96413.0,3427.0
22,UnitedHealth Group,94155.0,4634.0
23,Wells Fargo,93249.0,12362.0
24,Valero Energy,86034.0,324.0
25,Kroger,82189.4,1116.3
26,Procter & Gamble,79689.0,12736.0
27,AmerisourceBergen,77954.0,636.7
28,Costco Wholesale,77946.0,1303.0
29,Marathon Oil,68413.0,2568.0
30,Home Depot,67997.0,3338.0
31,Pfizer,67809.0,8257.0
32,Walgreen,67420.0,2091.0
33,Target,67390.0,2920.0
34,Medco Health Solutions,65968.3,1427.3
35,Apple,65225.0,14013.0
36,Boeing,64306.0,3307.0
37,State Farm Insurance Cos.,63176.7,1762.8
38,Microsoft,62484.0,18760.0
39,Archer Daniels Midland,61682.0,1930.0
40,Johnson & Johnson,61587.0,13334.0
41,Dell,61494.0,2635.0
42,WellPoint,58801.8,2887.1
43,PepsiCo,57838.0,6320.0
44,United Technologies,54326.0,4373.0
45,Dow Chemical,53674.0,2310.0
46,MetLife,52717.0,2790.0
47,Best Buy,49694.0,1317.0
48,United Parcel Service,49545.0,3488.0
49,Kraft Foods,49542.0,4114.0
50,Lowe's,48815.0,2010.0
51,INTL FCStone,46940.3,5.4
52,Lockheed Martin,46890.0,2926.0
53,Merck,45987.0,861.0
54,Goldman Sachs Group,45967.0,8354.0
55,Express Scripts,44989.7,1181.2
56,Intel,43623.0,11464.0
57,Sears Holdings,43326.0,133.0
58,Caterpillar,42588.0,2700.0
59,Chrysler Group,41946.0,-652.0
60,Safeway,41050.0,589.8
61,Supervalu,40597.0,393.0
62,Cisco Systems,40040.0,7767.0
63,Morgan Stanley,39320.0,4703.0
64,Prudential Financial,38414.0,3195.0
65,Walt Disney,38063.0,3963.0
66,Comcast,37937.0,3635.0
67,Sysco,37243.5,1180.0
68,Sunoco,35453.0,234.0
69,Abbott Laboratories,35166.7,4626.2
70,Coca-Cola,35119.0,11809.0
71,New York Life Insurance,34947.2,1091.5
72,Northrop Grumman,34757.0,2053.0
73,FedEx,34734.0,1184.0
74,Hess,34613.0,2125.0
75,Ingram Micro,34589.0,318.1
76,Johnson Controls,34305.0,1491.0
77,Aetna,34246.0,1766.8
78,Amazon.com,34204.0,1152.0
79,Humana,33868.2,1099.4
80,Enterprise Products Partners,33739.3,320.8
81,Honeywell International,33370.0,2022.0
82,Liberty Mutual Insurance Group,33193.0,1678.0
83,News Corp.,32778.0,2539.0
84,DuPont,32733.0,3031.0
85,Sprint Nextel,32563.0,-3465.0
86,General Dynamics,32466.0,2624.0
87,TIAA-CREF,32224.9,1405.9
88,Delta Air Lines,31755.0,593.0
89,Allstate,31400.0,928.0
90,HCA Holdings,30683.0,1207.0
91,American Express,30242.0,4057.0
92,Google,29321.0,8505.0
93,Tyson Foods,28430.0,780.0
94,Philip Morris International,27208.0,7259.0
95,Time Warner,26888.0,2578.0
96,Oracle,26820.0,6135.0
97,3M,26662.0,4085.0
98,Deere,26004.6,1865.0
99,Plains All American Pipeline,25893.0,505.0
100,Rite Aid,25669.1,-506.7
101,Massachusetts Mutual Life Insurance,25647.1,258.2
102,Publix Super Markets,25328.1,1338.1
103,CHS,25267.9,502.2
104,Raytheon,25183.0,1840.0
105,International Paper,25179.0,644.0
106,Travelers Cos.,25112.0,3216.0
107,Macy's,25003.0,847.0
108,Staples,24545.1,881.9
109,Tech Data,24376.0,214.2
110,DirecTV,24102.0,2198.0
111,McDonald's,24074.6,4946.3
112,Northwestern Mutual,23384.3,756.3
113,Murphy Oil,23345.1,798.1
114,United Continental Holdings,23229.0,253.0
115,Eli Lilly,23076.0,5069.5
116,Motorola Solutions,22823.0,633.0
117,Hartford Financial Services,22383.0,1680.0
118,AMR,22170.0,-471.0
119,TJX,21942.2,1343.1
120,Emerson Electric,21866.0,2164.0
121,Xerox,21633.0,606.0
122,Cigna,21253.0,1345.0
123,Alcoa,21013.0,254.0
124,Fluor,20849.3,357.5
125,Aflac,20732.0,2344.0
126,U.S. Bancorp,20518.0,3317.0
127,Nationwide,20265.0,959.0
128,Tesoro,20253.0,-29.0
129,Occidental Petroleum,19857.0,4530.0
130,Kimberly-Clark,19746.0,1843.0
131,Bristol-Myers Squibb,19484.0,3102.0
132,Avnet,19160.2,410.4
133,World Fuel Services,19131.1,146.9
134,Capital One Financial,19067.0,2743.0
135,Nike,19014.0,1906.7
136,Freeport-McMoRan Copper & Gold,18982.0,4336.0
137,Time Warner Cable,18868.0,1308.0
138,Manpower,18866.5,-263.6
139,Goodyear Tire & Rubber,18832.0,-216.0
