rank,company,revenue ($ millions),profit ($ millions)
1,General Motors,189058.0,6002.0
2,Wal-Mart Stores,166809.0,5377.0
3,Exxon Mobil,163881.0,7910.0
4,Ford Motor,162558.0,7237.0
5,General Electric,111630.0,10717.0
6,Intl. Business Machines,87548.0,7712.0
7,Citigroup,82005.0,9867.0
8,AT&T,62391.0,3428.0
9,Altria Group,61751.0,7675.0
10,Boeing,57993.0,2309.0
11,Bank of America Corp.,51392.0,7882.0
12,SBC Communications,49489.0,8159.0
13,Hewlett-Packard,48253.0,3491.0
14,Kroger,45351.6,955.9
15,State Farm Insurance Cos,44637.2,1034.1
16,Sears Roebuck,41071.0,1453.0
17,American Intl. Group,40656.1,5055.4
18,Enron,40112.0,893.0
19,TIAA-CREF,39410.2,1024.1
20,Compaq Computer,38525.0,569.0
21,Home Depot,38434.0,2320.0
22,Lucent Technologies,38303.0,4766.0
23,Procter & Gamble,38125.0,3763.0
24,Albertson's,37478.1,404.1
25,MCI WorldCom,37120.0,4013.0
26,Fannie Mae,36968.6,3911.9
27,Kmart Holding,35925.0,403.0
28,Texaco,35690.0,1177.0
29,Merrill Lynch,34879.0,2618.0
30,Morgan Stanley,33928.0,4791.0
31,Chase Manhattan Corp.,33710.0,5446.0
32,Target,33702.0,1144.0
33,Bell Atlantic,33174.0,4202.0
34,Merck,32714.0,5890.5
35,ChevronTexaco,32676.0,2070.0
36,J.C. Penney,32510.0,336.0
37,Motorola,30931.0,817.0
38,McKesson,30382.3,84.9
39,Intel,29389.0,7314.0
40,Safeway,28859.9,970.9
41,Ingram Micro,28068.6,183.4
42,DuPont,27892.0,7690.0
43,Johnson & Johnson,27471.0,4167.0
44,Costco Wholesale,27456.0,397.3
45,Time Warner,27333.0,1948.0
46,United Parcel Service,27052.0,883.0
47,Allstate,26959.0,2720.0
48,Prudential Financial,26618.0,813.0
49,Aetna,26452.7,716.9
50,Bank One Corp.,25986.0,3479.0
51,Marathon Oil,25610.0,698.0
52,Lockheed Martin,25530.0,382.0
53,MetLife,25426.0,617.0
54,Goldman Sachs Group,25363.0,2708.0
55,GTE,25336.2,4032.8
56,Dell,25265.0,1666.0
57,United Technologies,25242.0,1531.0
58,BellSouth,25224.0,3448.0
59,Cardinal Health,25033.6,456.3
60,ConAgra Foods,24594.3,358.4
61,International Paper,24573.0,183.0
62,Freddie Mac,24268.0,2223.0
63,AutoNation,24206.6,282.9
64,Berkshire Hathaway,24028.0,1557.0
65,Honeywell Intl.,23735.0,1541.0
66,Walt Disney,23402.0,1300.0
67,Wachovia Corp.,22084.0,3223.0
68,Wells Fargo,21795.0,3747.0
69,Duke Energy,21742.0,1507.0
70,New York Life Insurance,21679.3,554.8
71,American Express,21278.0,2475.0
72,Loews,20952.6,363.2
73,PG&E Corp.,20820.0,-73.0
74,Conoco,20817.0,744.0
75,Cigna,20644.0,1774.0
76,PepsiCo,20367.0,2050.0
77,AMR,20262.0,985.0
78,Bristol-Myers Squibb,20222.0,4167.0
79,Sara Lee,20012.0,1191.0
80,FleetBoston Financial,20000.0,2038.0
81,Sprint,19930.0,-935.0
82,Raytheon,19841.0,404.0
83,Coca-Cola,19805.0,2431.0
84,Microsoft,19747.0,7785.0
85,Caterpillar,19702.0,946.0
86,UnitedHealth Group,19562.0,568.0
87,Xerox,19228.0,1424.0
88,Lehman Brothers Hldgs.,18989.0,1132.0
89,Dow Chemical,18929.0,1331.0
90,Aquila,18621.5,160.5
91,Electronic Data Systems,18534.2,420.9
92,J.P. Morgan,18110.0,2055.0
93,CVS,18098.3,635.1
94,UAL,18027.0,1235.0
95,Walgreen,17838.8,624.1
96,Georgia-Pacific,17796.0,716.0
97,Federated Dept. Stores,17716.0,795.0
98,Sysco,17422.8,362.3
99,Supervalu,17420.5,191.3
100,Bergen Brunswig,17244.9,70.6
101,Texas Utilities,17118.0,985.0
102,Tech Data,16991.8,127.5
103,TRW,16969.0,468.8
104,FedEx,16773.5,631.3
105,Columbia/HCA Healthcare,16657.0,657.0
106,Alcoa,16446.4,1054.1
107,Pfizer,16204.0,3179.0
108,Johnson Controls,16139.4,419.6
109,Lowe's,15905.6,672.8
110,3M,15659.0,1763.0
111,Liberty Mutual Ins. Group,15499.0,501.0
112,Dynegy,15430.0,151.8
113,Northwestern Mutual,15306.3,1336.6
114,CenterPoint Energy,15302.8,1482.5
115,Halliburton,14898.0,438.0
116,Delta Air Lines,14711.0,1101.0
117,Fleming,14645.6,-44.7
118,Coca-Cola Enterprises,14406.0,59.0
119,Tosco,14362.1,441.7
120,Archer Daniels Midland,14283.3,266.0
121,Emerson Electric,14269.5,1313.6
122,May Dept. Stores,14224.0,927.0
123,Winn-Dixie Stores,14136.5,182.3
124,Eastman Kodak,14089.0,1392.0
125,IBP,14075.2,313.3
126,ConocoPhillips,13852.0,609.0
127,Washington Mutual,13571.2,1817.1
128,Nationwide,13554.9,512.8
129,Wyeth,13550.2,-1227.1
130,Hartford Financial Services,13528.0,862.0
131,Dana,13353.0,513.0
132,McDonald's,13259.3,1947.9
133,Waste Management,13257.4,-201.9
134,US West,13182.0,1342.0
135,Abbott Laboratories,13177.6,2445.8
136,Atlantic Richfield,13176.0,1422.0
137,Publix Super Markets,13068.9,462.4
138,Kimberly-Clark,13006.8,1668.1
