rank,company,revenue ($ millions),profit ($ millions)
1,General Motors,154951.2,4900.6
2,Ford Motor,128439.0,5308.0
3,Exxon Mobil,101459.0,5100.0
4,Wal-Mart Stores,83412.4,2681.0
5,AT&T,75094.0,4676.0
6,General Electric,64687.0,4726.0
7,Intl. Business Machines,64052.0,3021.0
8,Mobil,59621.0,1079.0
9,Sears Roebuck,54559.0,1454.0
10,Altria Group,53776.0,4725.0
11,Chrysler,52224.0,3713.0
12,State Farm Insurance Cos,38850.1,-244.3
13,Prudential Ins. Co. of America,36945.7,-1175.0
14,DuPont,34968.0,2727.0
15,Kmart Holding,34313.0,296.0
16,Texaco,33768.0,910.0
17,Citicorp,31650.0,3366.0
18,ChevronTexaco,31064.0,1693.0
19,Procter & Gamble,30296.0,2211.0
20,PepsiCo,28472.4,1752.0
21,Amoco,26953.0,1789.0
22,Hewlett-Packard,24991.0,1599.0
23,ITT Industries,23767.0,1022.0
24,ConAgra Foods,23512.2,413.1
25,Kroger,22959.1,242.2
26,American Intl. Group,22385.7,2175.5
27,MetLife,22257.9,80.4
28,Motorola,22245.0,1560.0
29,Boeing,21924.0,856.0
30,Target,21311.0,434.0
31,United Technologies,21197.0,585.0
32,J.C. Penney,21082.0,1057.0
33,Dow Chemical,20015.0,931.0
34,GTE,19944.3,2444.6
35,United Parcel Service,19575.7,943.3
36,Fannie Mae,18572.4,2131.6
37,Citigroup,18465.0,1326.0
38,Cigna,18392.0,554.0
39,American Stores,18355.1,345.2
40,Merrill Lynch,18233.1,1016.8
41,Xerox,17837.0,794.0
42,Aetna,17524.7,467.5
43,Eastman Kodak,16862.0,557.0
44,BellSouth,16844.5,2159.8
45,Marathon Oil,16799.0,501.0
46,BankAmerica Corp.,16531.0,2176.0
47,Costco Wholesale,16480.6,-112.4
48,Coca-Cola,16172.0,2554.0
49,AMR,16137.0,228.0
50,Supervalu,15936.9,185.3
51,Fleming,15753.5,56.2
52,Johnson & Johnson,15734.0,2006.0
53,Atlantic Richfield,15682.0,919.0
54,Safeway,15626.6,239.7
55,American Express,15593.0,1413.0
56,Sara Lee,15536.0,199.0
57,Nabisco Group Holdings,15366.0,519.0
58,3M,15079.0,1322.0
59,Merck,14969.8,2997.0
60,International Paper,14966.0,357.0
61,Caterpillar,14328.0,955.0
62,UAL,13950.0,51.0
63,Verizon Communications,13791.4,-754.8
64,Loews,13515.2,267.8
65,Digital Equipment,13450.8,-2156.1
66,MCI Communications,13338.0,795.0
67,Nynex,13306.6,792.6
68,Tenneco Automotive,13222.0,396.0
69,McDonnell Douglas,13176.0,598.0
70,Lockheed Martin,13130.0,445.0
71,Bank of America Corp.,13126.0,1690.0
72,Honeywell Intl.,12817.0,759.0
73,Georgia-Pacific,12738.0,310.0
74,Chase Manhattan Corp.,12685.0,1294.0
75,Sprint,12661.8,888.2
76,Ameritech,12569.5,-1063.0
77,Home Depot,12476.7,604.5
78,McKesson,12428.2,136.2
79,ConocoPhillips,12367.0,484.0
80,Delta Air Lines,12359.0,-409.0
81,Goodyear Tire & Rubber,12288.2,567.0
82,May Dept. Stores,12223.0,782.0
83,IBP,12075.4,182.3
84,New York Life Insurance,12066.6,404.3
85,Anheuser-Busch,12053.8,1032.1
86,Bristol-Myers Squibb,11983.6,1842.0
87,J.P. Morgan,11915.0,1215.0
88,Albertson's,11894.6,400.4
89,SBC Communications,11618.5,1648.7
90,Intel,11521.0,2288.0
91,"MediaOne Group, Inc.",11506.0,1426.0
92,Archer Daniels Midland,11374.4,484.1
93,CVS,11285.6,307.5
94,Rockwell Automation,11204.7,634.1
95,Chase Manhattan Corp.,11187.0,1205.0
96,Nationwide,11183.1,445.3
97,Columbia/HCA Healthcare,11132.0,630.0
98,Winn-Dixie Stores,11082.2,216.1
99,Sysco,10942.5,216.8
100,Compaq Computer,10866.0,867.0
101,Teachers Insurance & Annuity Assn.,10550.8,463.3
102,PG&E Corp.,10447.4,1000.2
103,Weyerhaeuser,10398.0,589.0
104,Alcoa,10391.5,375.2
105,Great Atlantic & Pacific Tea,10384.1,4.0
106,Texas Instruments,10315.0,691.0
107,Waste Management,10097.3,784.4
108,Walt Disney,10055.1,1110.4
109,Raytheon,10012.9,596.9
110,Coastal,10012.7,232.6
111,Martin Marietta,9873.7,635.6
112,Textron,9683.0,433.0
113,CSX,9608.0,652.0
114,Northwestern Mutual,9581.4,398.4
115,Ashland,9505.3,197.0
116,Pacific Telesis Group,9494.0,1159.0
117,Occidental Petroleum,9416.0,-36.0
118,Morgan Stanley Group,9376.0,395.0
119,Baxter International,9324.0,596.0
120,Walgreen,9235.0,281.9
121,CBS,9208.0,77.0
122,Lehman Brothers Hldgs.,9190.0,75.0
123,Apple Computer,9188.7,310.2
124,Abbott Laboratories,9156.0,1516.7
125,Northwest Airlines,9142.9,236.2
126,TRW,9087.0,333.0
127,Deere,9029.8,603.6
128,Liberty Mutual Ins. Group,8985.5,407.0
129,Enron,8983.7,453.4
130,Wyeth,8966.2,1528.3
131,Toys `R` Us,8745.6,531.8
132,Publix Super Markets,8742.5,238.6
133,Emerson Electric,8607.2,788.5
134,Massey Energy,8556.3,192.4
135,General Mills,8516.9,469.9
136,FedEx,8479.5,204.4
137,Fortune Brands,8441.5,734.1
138,Sodexho Marriott Services,8415.0,200.0
139,Edison International,8345.0,722.0
140,McDonald's,8320.8,1224.4
141,Federated Dept. Stores,8315.9,187.6
142,Southern,8297.0,989.0
143,Foot Locker,8293.0,47.0
144,Pfizer,8281.3,1298.4
145,Monsanto,8272.0,622.0
146,Union Pacific,8140.0,546.0
147,Whirlpool,8104.0,158.0
148,Principal Financial,8006.7,152.1
149,Ikon Office Solutions,7996.1,70.6
150,Bank One Corp.,7857.1,1005.1
151,Sunoco,7792.0,90.0
152,Ralston Purina,7705.3,188.7
153,Viacom,7636.6,89.6
154,Colgate-Palmolive,7587.9,580.2
155,Bankers Trust Corp.,7503.0,615.0
156,Bergen Brunswig,7483.8,56.1
157,Bestfoods,7425.4,345.1
158,Unisys,7399.7,100.5
159,Time Warner,7396.0,-91.0
160,Kimberly-Clark,7364.2,535.1
161,Limited Brands,7320.8,448.3
162,Supermarkets Genl. Holdings,7226.5,-41.8
163,Unocal,7072.0,-153.0
164,H.J. Heinz,7046.7,602.9
165,Eli Lilly,7000.8,1286.1
166,US Airways Group,6997.2,-684.9
167,Lincoln National,6984.4,349.9
168,Freddie Mac,6923.0,983.0
169,Johnson Controls,6870.5,165.2
170,Dana,6740.5,228.2
171,Northrop Grumman,6711.0,35.0
172,Amerada Hess,6698.8,73.7
173,Campbell Soup,6690.5,630.3
174,Farmland Industries,6677.9,N.A.
175,Morgan Stanley,6602.6,740.9
176,Kellogg,6562.0,705.4
177,Borden Chemical,6494.8,-597.7
178,AXA Financial,6447.3,252.0
179,Warner-Lambert,6416.8,694.0
180,Sealed Air,6381.0,83.3
