rank,company,revenue ($ millions),profit ($ millions)
1,Exxon Mobil,442851,45220
2,Wal-Mart Stores,405607,13400
3,Chevron,263159,23931
4,ConocoPhillips,230764,-16998
5,General Electric,183207,17410
6,General Motors,148979,-30860
7,Ford Motor,146277,-14672
8,AT&T,124028,12867
9,Hewlett-Packard,118364,8329
10,Valero Energy,118298,-1131
11,Bank of America Corp.,113106,4008
12,Citigroup,112372,-27684
13,Berkshire Hathaway,107786,4994
14,International Business Machines,103630,12334
15,McKesson,101703,990
16,J.P. Morgan Chase & Co.,101491,5605
17,Verizon Communications,97354,6428
18,Cardinal Health,91091.4,1300.6
19,CVS Caremark,87471.9,3212.1
20,Procter & Gamble,83503,12075
21,UnitedHealth Group,81186,2977
22,Kroger,76000,1249.4
23,Marathon Oil,73504,3528
24,Costco Wholesale,72483,1282.7
25,Home Depot,71288,2260
26,AmerisourceBergen,70593.5,250.6
27,Archer Daniels Midland,69816,1802
28,Target,64948,2214
29,Johnson & Johnson,63747,12949
30,Morgan Stanley,62262,1707
31,State Farm Insurance Cos.,61343.4,-541.8
32,WellPoint,61251.1,2490.7
33,Dell,61101,2478
34,Boeing,60909,2672
35,Microsoft,60420,17681
36,Walgreen,59034,2157
37,United Technologies,58681,4689
38,Dow Chemical,57514,579
39,MetLife,55085,3209
40,Goldman Sachs Group,53579,2322
41,Sunoco,51652,776
41,Wells Fargo,51652,2655
43,United Parcel Service,51486,3003
44,Caterpillar,51324,3557
45,Medco Health Solutions,51258,1102.9
46,Pfizer,48296,8104
47,Lowe's,48230,2195
48,Time Warner,46984,-13402
49,Sears Holdings,46770,53
50,Safeway,44104,965.3
51,Supervalu,44048,593
52,PepsiCo,43251,5142
53,Kraft Foods,42867,2901
54,Lockheed Martin,42731,3217
55,Hess,41094,2360
56,Best Buy,40023,1407
57,Cisco Systems,39540,8052
58,Johnson Controls,38062,979
59,FedEx,37953,1125
60,Walt Disney,37843,4427
61,Intel,37586,5292
62,Sysco,37522.1,1106.2
63,Honeywell International,36556,2792
64,Sprint Nextel,35635,-2796
65,Enterprise GP Holdings,35469.6,164.1
66,GMAC,35445,1868
67,Ingram Micro,34362.2,-394.9
68,Comcast,34256,2547
69,Northrop Grumman,33940,-1262
70,News Corp.,32996,5387
71,Apple,32479,4834
72,CHS,32167.5,803
73,Coca-Cola,31944,5807
74,American Express,31877,2699
75,DuPont,31836,2007
76,New York Life Insurance,31416.2,-949.7
77,Aetna,30950.7,1384.1
78,Motorola,30146,-4244
79,Plains All American Pipeline,30061,437
80,Abbott Laboratories,29527.6,4880.7
81,Allstate,29394,-1679
82,TIAA-CREF,29362.5,-3344.9
83,General Dynamics,29302,2459
84,Prudential Financial,29275,-1073
85,Humana,28946.4,647.2
86,Liberty Mutual Insurance Group,28855,1140
87,Deere,28437.6,2052.8
88,HCA,28374,673
89,Tyson Foods,28130,86
90,Alcoa,28119,-74
91,Tesoro,28031,278
92,Murphy Oil,27512.5,1740
93,Philip Morris International,25705,6890
94,Emerson Electric,25281,2412
95,3M,25269,3460
96,Macy's,24892,-4803
97,International Paper,24829,-1282
98,Occidental Petroleum,24480,6857
99,Travelers Cos.,24477,2924
100,Rite Aid,24417.7,-1079
101,Publix Super Markets,24109.6,1089.8
102,Tech Data,24080.5,123.6
103,Merck,23850.3,7808.4
104,AMR,23766.0,-2071.0
105,United States Steel,23754.0,2112.0
106,Nucor,23663.3,1831.0
107,McDonald's,23522.4,4313.2
108,Raytheon,23174.0,1672.0
109,Staples,23083.8,805.3
110,Wyeth,22833.9,4417.8
111,Delta Air Lines,22697.0,-8922.0
112,Fannie Mae,22652.0,-58707.0
113,Oracle,22430.0,5521.0
114,Fluor,22325.9,720.5
115,Express Scripts,22022.7,776.1
116,Coca-Cola Enterprises,21807.0,-4394.0
117,Google,21795.6,4226.9
118,Northwestern Mutual,21734.4,483.2
119,Manpower,21552.8,218.9
120,Bristol-Myers Squibb,21366.0,5247.0
121,Delphi,20383.0,3037.0
122,Eli Lilly,20378.0,-2071.9
123,UAL,20194.0,-5348.0
124,Nationwide,19848.0,-342.0
125,Constellation Energy,19818.3,-1314.4
126,DirecTV Group,19693.0,1521.0
127,Goodyear Tire & Rubber,19488.0,-77.0
128,Kimberly-Clark,19415.0,1690.0
129,U.S. Bancorp,19229.0,2946.0
130,Amazon.com,19166.0,645.0
131,TJX,19147.5,880.6
132,Cigna,19101.0,292.0
133,Whirlpool,18907.0,418.0
134,Exelon,18859.0,2737.0
135,Massachusetts Mutual Life Insurance,18744.6,-923.8
136,Nike,18627.0,1883.4
137,World Fuel Services,18509.4,105.0
138,Schering-Plough,18502.0,1903.0
139,J.C. Penney,18486.0,572.0
140,International Assets Holding,18358.9,27.8
141,Halliburton,18279.0,1538.0
142,Burlington Northern Santa Fe,18018.0,2115.0
143,Union Pacific,17970.0,2338.0
144,Avnet,17952.7,499.1
145,Capital One Financial,17868.5,-46.0
146,Freeport-McMoRan Copper & Gold,17796.0,-11067.0
147,Xerox,17608.0,230.0
148,Illinois Tool Works,17217.9,1519.0
149,Southern,17127.0,1742.0
150,Merrill Lynch,16784.0,-27612.0
151,Arrow Electronics,16761.0,-613.7
152,AFLAC,16554.0,1254.0
153,Computer Sciences,16499.5,544.6
154,FPL Group,16410.0,1639.0
155,Kohl's,16389.0,885.0
156,Bank of New York Mellon Corp.,16355.0,1419.0
157,Dominion Resources,16290.0,1834.0
158,AES,16170.0,1234.0
159,Oneok,16157.4,311.9
160,Altria Group,15957.0,4930.0
161,PPG Industries,15849.0,538.0
162,Anadarko Petroleum,15723.0,3261.0
163,Devon Energy,15560.0,-2148.0
164,Eaton,15376.0,1058.0
165,Health Net,15366.6,95.0
166,Colgate-Palmolive,15329.9,1957.2
167,Continental Airlines,15241.0,-585.0
168,Amgen,15003.0,4196.0
169,TRW Automotive Holdings,14995.0,-779.0
170,Paccar,14972.5,1017.9
171,L-3 Communications,14901.0,949.0
172,EMC,14876.2,1345.6
173,Textron,14806.0,486.0
174,Loews,14733.0,4530.0
175,Navistar International,14724.0,134.0
176,PG&E Corp.,14628.0,1338.0
177,Viacom,14625.0,1251.0
178,Gap,14526.0,967.0
179,Office Depot,14495.5,-1478.9
180,American Electric Power,14442.0,1380.0
181,Cummins,14342.0,755.0
182,AutoNation,14288.0,-1243.1
183,Smithfield Foods,14264.1,128.9
184,Edison International,14112.0,1215.0
185,Integrys Energy Group,14047.8,126.4
186,CBS,13950.4,-11673.4
187,Sun Microsystems,13880.0,403.0
188,ConAgra Foods,13808.7,930.6
189,Pepsi Bottling,13796.0,162.0
190,Public Service Enterprise Group,13741.0,1188.0
191,Consolidated Edison,13725.9,1195.7
192,"Toys ""R"" Us",13724.0,218.0
193,General Mills,13652.1,1294.7
194,FirstEnergy,13627.0,1342.0
195,Lear,13570.5,-689.9
196,Medtronic,13515.0,2231.0
197,Qwest Communications,13475.0,681.0
198,Aramark,13470.2,39.5
199,Sara Lee,13450.0,-79.0
200,National Oilwell Varco,13431.4,1952.0
201,Waste Management,13388.0,1087.0
202,Omnicom Group,13359.9,1000.3
203,Chubb,13221.0,1804.0
204,Duke Energy,13212.0,1362.0
205,Entergy,13093.8,1220.6
206,State Street Corp.,12922.0,1811.0
207,United Services Automobile Association,12912.0,422.7
208,Marriott International,12880.0,362.0
209,Progressive,12840.1,-70.0
210,Kellogg,12822.0,1148.0
211,SunTrust Banks,12800.8,795.8
212,Jabil Circuit,12779.7,133.9
213,Danaher,12697.5,1317.6
214,Reliant Energy,12553.2,-739.7
215,Texas Instruments,12501.0,1920.0
216,Dean Foods,12454.6,183.8
217,Apache,12389.8,712.0
218,Williams,12357.0,1418.0
219,Baxter International,12348.0,2014.0
220,Freddie Mac,12302.0,-50119.0
221,Parker Hannifin,12145.6,949.5
222,US Airways Group,12118.0,-2210.0
223,Knight,12094.8,-3599.3
224,Land O'Lakes,12039.3,159.6
225,Penske Automotive Group,11917.7,-411.9
226,Coventry Health Care,11913.6,381.9
227,Baker Hughes,11864.0,1635.0
228,Circuit City Stores,11743.7,-319.9
229,ITT,11702.5,794.7
230,Chesapeake Energy,11629.0,723.0
231,DISH Network,11617.2,902.9
232,Marsh & McLennan,11587.0,-73.0
233,R.R. Donnelley & Sons,11581.6,-189.9
234,KBR,11581.0,319.0
235,Monsanto,11579.0,2024.0
236,Weyerhaeuser,11401.0,-1176.0
237,Energy Future Holdings,11364.0,-983.8
238,CenterPoint Energy,11322.0,447.0
239,Yum Brands,11279.0,964.0
240,CSX,11255.0,1365.0
241,Jacobs Engineering Group,11252.2,420.7
