rank,company,revenue ($ millions),profit ($ millions)
1,Wal-Mart Stores,288189.0,10267.0
2,Exxon Mobil,270772.0,25330.0
3,General Motors,193517.0,2805.0
4,Ford Motor,172233.0,3487.0
5,General Electric,152363.0,16593.0
6,ChevronTexaco,147967.0,13328.0
7,ConocoPhillips,121663.0,8129.0
8,Citigroup,108276.0,17046.0
9,American Intl. Group,98610.0,11050.0
10,Intl. Business Machines,96293.0,8430.0
11,Hewlett-Packard,79905.0,3497.0
12,Berkshire Hathaway,74382.0,7308.0
13,Home Depot,73094.0,5001.0
14,Verizon Communications,71563.3,7830.7
15,McKesson,69506.1,646.5
16,Cardinal Health,65130.6,1474.5
17,Altria Group,64440.0,9416.0
18,Bank of America Corp.,63324.0,14143.0
19,State Farm Insurance Cos,58818.9,5308.6
20,J.P. Morgan Chase & Co.,56931.0,4466.0
21,Kroger,56434.4,-128.0
22,Valero Energy,53918.6,1803.8
23,AmerisourceBergen,53179.0,468.4
24,Pfizer,52921.0,11361.0
25,Boeing,52553.0,1872.0
26,Procter & Gamble,51407.0,6481.0
27,Target,49934.0,3198.0
28,Dell,49205.0,3043.0
29,Costco Wholesale,48107.0,882.4
30,Johnson & Johnson,47348.0,8509.0
31,Marathon Oil,45444.0,1261.0
32,Time Warner,42869.0,3364.0
33,SBC Communications,41098.0,5887.0
34,Dow Chemical,40161.0,2797.0
35,Albertson's,40052.0,444.0
36,Morgan Stanley,39549.0,4486.0
37,MetLife,39535.0,2758.0
38,Walgreen,37508.2,1360.2
39,United Technologies,37445.0,2788.0
40,UnitedHealth Group,37218.0,2587.0
41,Microsoft,36835.0,8168.0
42,United Parcel Service,36582.0,3333.0
43,Lowe's,36464.0,2176.0
44,Archer Daniels Midland,36151.4,494.7
45,Sears Roebuck,36099.0,-507.0
46,Safeway,35822.9,560.2
47,Lockheed Martin,35526.0,1266.0
48,Medco Health Solutions,35351.9,481.6
49,Motorola,35349.0,1532.0
50,Intel,34209.0,7516.0
51,Allstate,33936.0,3181.0
52,Wells Fargo,33876.0,7014.0
53,Merrill Lynch,32467.0,4436.0
54,Walt Disney,30752.0,2345.0
55,CVS,30594.3,918.8
56,AT&T,30537.0,-6469.0
57,Caterpillar,30251.0,2035.0
58,Northrop Grumman,29868.0,1084.0
59,Goldman Sachs Group,29839.0,4553.0
60,Sysco,29335.4,907.2
61,PepsiCo,29261.0,4212.0
62,American Express,29115.0,3445.0
63,Delphi,28700.0,-36.0
64,Prudential Financial,28348.0,2256.0
65,Wachovia Corp.,28067.0,5214.0
66,DuPont,27995.0,1780.0
67,Sprint,27428.0,-1012.0
68,New York Life Insurance,27175.5,1213.3
69,Viacom,27054.8,-17462.2
70,International Paper,26722.0,-35.0
71,Johnson Controls,26553.4,817.5
72,Tyson Foods,26441.0,403.0
73,Caremark Rx,25801.1,600.3
74,J.C. Penney,25678.0,524.0
75,Honeywell Intl.,25601.0,1281.0
76,Ingram Micro,25462.1,219.9
77,Best Buy,24901.0,705.0
78,FedEx,24710.0,838.0
79,Alcoa,23960.0,1310.0
80,HCA,23502.0,1246.0
81,TIAA-CREF,23411.3,540.5
82,Sunoco,23226.0,605.0
83,Mass. Mutual Life Ins.,23159.2,677.0
84,Merck,22938.6,5813.4
85,St. Paul Travelers Cos.,22934.0,955.0
86,Duke Energy,22779.0,1490.0
87,BellSouth,22729.0,4758.0
88,Hartford Financial Services,22693.0,2115.0
89,Weyerhaeuser,22665.0,1283.0
90,MCI,22615.0,-4002.0
91,Cisco Systems,22045.0,4401.0
92,Coca-Cola,21962.0,4847.0
93,Bristol-Myers Squibb,21886.0,2388.0
94,Lehman Brothers Hldgs.,21250.0,2369.0
95,Electronic Data Systems,21033.0,158.0
96,Plains All Amer. Pipeline,20975.5,130.0
97,Wellpoint,20815.1,960.1
98,News Corp.,20802.0,1533.0
99,Nationwide,20558.0,1010.0
100,Abbott Laboratories,20473.1,3235.9
101,Halliburton,20466.0,-979.0
102,Comcast,20307.0,970.0
103,Raytheon,20245.0,417.0
104,Supervalu,20209.7,280.1
105,3M,20011.0,2990.0
106,Deere,19986.1,1406.1
107,Cendant,19979.0,2082.0
108,Aetna,19904.1,2245.1
109,Georgia-Pacific,19876.0,623.0
110,Tech Data,19790.3,162.5
111,Liberty Mutual Ins. Group,19754.0,1245.0
112,AutoNation,19734.1,433.6
113,Kmart Holding,19701.0,1106.0
114,Sara Lee,19566.0,1272.0
115,General Dynamics,19552.0,1227.0
116,McDonald's,19064.7,2278.5
117,Publix Super Markets,18686.4,819.4
118,Visteon,18657.0,-1499.0
119,AMR,18645.0,-761.0
120,Goodyear Tire & Rubber,18370.4,114.8
121,ConAgra Foods,18178.7,879.8
122,Cigna,18176.0,1438.0
123,Coca-Cola Enterprises,18158.0,596.0
124,Northwestern Mutual,17806.3,816.7
125,Wyeth,17358.0,1234.0
126,Amerada Hess,17126.0,977.0
127,Lear,16960.0,422.2
128,Rite Aid,16600.4,83.3
129,UAL,16391.0,-1721.0
130,Gap,16267.0,1150.0
131,Washington Mutual,15962.0,2878.0
132,Xerox,15722.0,859.0
133,Federated Dept. Stores,15630.0,689.0
134,Emerson Electric,15615.0,1257.0
135,Kimberly-Clark,15400.9,1800.2
136,Premcor,15334.8,477.9
137,Express Scripts,15114.7,278.2
138,Delta Air Lines,15002.0,-5198.0
