rank,company,revenue ($ millions),profit ($ millions)
1,General Motors,20208.5,1793.4
2,Ford Motor,12240.0,621.0
3,Exxon Mobil,12191.4,1090.9
4,General Electric,7177.3,338.9
5,Chrysler,5649.5,189.2
6,Mobil,5253.9,356.1
7,Texaco,4427.3,709.9
8,U.S. Steel,4355.4,249.2
9,Intl. Business Machines,4247.7,526.1
10,Gulf Oil,3781.8,504.8
11,AT&T Technologies,3623.6,173.1
12,DuPont,3185.1,389.1
13,Esmark,2970.5,4.8
14,Shell Oil,2789.8,255.2
15,Amoco,2708.5,255.9
16,ChevronTexaco,2698.3,424.0
17,Bethlehem Steel,2669.4,170.9
18,Navistar International,2583.0,109.7
19,CBS,2581.4,119.7
20,RCA,2548.8,132.4
21,Goodyear Tire & Rubber,2475.7,118.5
22,General Telephone & Electronics,2390.5,205.1
23,Boeing,2356.6,76.1
24,Armour,2280.3,2.2
25,Kraft,2251.7,73.5
26,Procter & Gamble,2243.2,149.4
27,Union Carbide,2224.0,231.0
28,ITT Industries,2121.3,89.9
29,Lockheed Martin,2084.8,58.9
30,Rockwell Automation,2023.8,48.6
31,Firestone Tire & Rubber,1814.6,101.8
32,General Dynamics,1797.0,58.4
33,Conoco,1749.1,156.9
34,Eastman Kodak,1741.7,318.2
35,ConocoPhillips,1686.0,151.6
36,United Technologies,1663.2,46.5
37,Monsanto,1611.9,112.3
38,General Foods,1554.7,93.9
39,Borden Chemical,1545.5,57.7
40,Caterpillar,1524.0,150.1
41,International Paper,1450.1,105.2
42,Sinclair Oil,1377.1,94.3
43,Alcoa,1373.0,106.1
44,Burlington Industries Equity,1371.6,77.1
45,American Can,1369.7,71.6
46,Unocal,1364.5,142.2
47,Republic Steel,1359.8,93.7
48,Continental Group,1339.2,70.9
49,Uniroyal,1320.8,45.3
50,Dow Chemical,1309.7,121.7
51,Citgo Petroleum,1296.0,141.8
52,Sperry,1279.8,31.9
53,Sealed Air,1278.7,69.5
54,Honeywell Intl.,1245.6,89.2
55,Anaconda,1234.6,132.4
56,ARMCO,1224.6,86.7
57,Litton Industries,1172.2,55.6
58,Tenneco Automotive,1164.3,108.1
59,Ralston Purina,1154.0,44.9
60,3M,1152.6,138.5
61,Textron,1132.2,43.9
62,Olin,1117.1,66.7
63,Nabisco Group Holdings,1094.6,137.9
64,Atlantic Richfield,1093.9,113.5
65,Deere,1062.1,78.7
66,McDonnell Douglas,1060.0,43.2
67,Grumman,1059.4,27.6
68,Ryerson Tull,1054.5,68.1
69,Bendix,1051.5,38.7
70,National Intergroup,1050.5,71.9
71,Singer,1049.2,47.3
72,Bestfoods,1048.4,58.8
73,Douglas Aircraft,1048.0,-27.6
74,Sunoco,1047.3,100.6
75,Goodrich,1039.1,48.6
76,Champion International,1029.5,43.3
77,Celanese,1019.9,66.7
78,Jones & Laughlin Steel,1010.0,65.1
79,FMC,1009.7,62.9
80,GenCorp,1001.5,50.2
81,Wilson,990.9,12.9
82,Coca-Cola,979.2,89.0
83,American Cyanamid,952.6,94.4
84,PPG Industries,941.7,49.5
85,Colgate-Palmolive,931.6,30.5
86,Fortune Brands,918.7,86.0
87,Honeywell,914.4,45.3
88,BorgWarner,913.0,47.2
89,Wyeth,909.6,93.8
90,Owens-Illinois,908.0,54.2
91,NCR,871.3,27.2
92,American Motors,870.4,-12.6
93,TRW,863.9,35.2
94,Allis-Chalmers,857.2,26.2
95,Signal Companies,848.0,32.2
96,Reynolds Metals,839.4,64.2
97,Weyerhaeuser,837.8,79.2
98,Carnation,812.9,28.0
99,Morrell (John),811.6,1.9
100,J.P. Stevens,805.3,32.7
101,Beatrice,796.4,24.6
102,Eaton,795.6,51.4
103,Kaisertech,781.6,58.9
