rank,company,revenue ($ millions),profit ($ millions)
1,General Motors,161315.0,2956.0
2,Ford Motor,144416.0,22071.0
3,Wal-Mart Stores,139208.0,4430.0
4,Exxon Mobil,100697.0,6370.0
5,General Electric,100469.0,9296.0
6,Intl. Business Machines,81667.0,6328.0
7,Citigroup,76431.0,5807.0
8,Altria Group,57813.0,5372.0
9,Boeing,56154.0,1120.0
10,AT&T,53588.0,6398.0
11,Bank of America Corp.,50777.0,5165.0
12,State Farm Insurance Cos,47678.0,1704.0
13,Mobil,47061.0,2945.0
14,Hewlett-Packard,44620.9,1319.7
15,Sears Roebuck,41322.0,1048.0
16,DuPont,39130.0,4480.0
17,Procter & Gamble,37154.0,3780.0
18,TIAA-CREF,35889.1,840.4
19,Merrill Lynch,35853.0,1259.0
20,Prudential Ins. Co. of America,34427.0,1106.0
21,Kmart Holding,33674.0,568.0
22,American Intl. Group,33296.0,3765.6
23,Chase Manhattan Corp.,32379.0,3782.0
24,Texaco,31707.0,578.0
25,Verizon Communications,31565.9,2965.3
26,Fannie Mae,31498.8,3418.1
27,Enron,31260.0,703.0
28,Compaq Computer,31169.0,-2743.0
29,Morgan Stanley,31131.0,3276.0
30,Target,30951.0,935.0
31,J.C. Penney,30678.0,594.0
32,Home Depot,30219.0,1614.0
33,Lucent Technologies,30147.0,970.0
34,Motorola,29398.0,-962.0
35,SBC Communications,28777.0,4023.0
36,Kroger,28203.3,410.8
37,Merck,26898.2,5248.2
38,ChevronTexaco,26801.0,1976.0
39,MetLife,26735.0,1343.0
40,Intel,26273.0,6068.0
41,Lockheed Martin,26266.0,1001.0
42,Allstate,25879.0,3294.0
43,United Technologies,25715.0,1255.0
44,Bank One Corp.,25595.0,3108.0
45,GTE,25473.0,2172.0
46,United Parcel Service,24788.0,1741.0
47,Marathon Oil,24754.0,674.0
48,Safeway,24484.2,806.7
49,Costco Wholesale,24269.9,459.8
50,ConAgra Foods,23840.5,613.2
51,Johnson & Johnson,23657.0,3059.0
52,BellSouth,23123.0,3527.0
53,Walt Disney,22976.0,1850.0
54,PepsiCo,22348.0,1993.0
55,Ingram Micro,22034.0,245.2
56,Wachovia Corp.,21543.0,2891.0
57,Cigna,21437.0,1292.0
58,Caterpillar,20977.0,1513.0
59,McKesson,20857.3,154.9
60,Loews,20713.0,464.8
61,Aetna,20604.1,848.1
62,Wells Fargo,20482.0,1950.0
63,Xerox,20019.0,395.0
64,Sara Lee,20011.0,-523.0
65,PG&E Corp.,19942.0,719.0
66,Lehman Brothers Hldgs.,19894.0,736.0
67,American Stores,19866.7,233.7
68,New York Life Insurance,19848.9,752.9
69,Raytheon,19681.0,379.0
70,International Paper,19530.0,864.0
71,AMR,19500.0,213.0
72,American Express,19205.0,1314.0
73,Coca-Cola,19132.0,2141.0
74,Columbia/HCA Healthcare,18813.0,3533.0
75,Dow Chemical,18441.0,1310.0
