rank,company,revenue ($ millions),profit ($ millions)
1,Wal-Mart Stores,378799.0,12731.0
2,Exxon Mobil,372824.0,40610.0
3,Chevron,210783.0,18688.0
4,General Motors,182347.0,-38732.0
5,ConocoPhillips,178558.0,11891.0
6,General Electric,176656.0,22208.0
7,Ford Motor,172468.0,-2723.0
8,Citigroup,159229.0,3617.0
9,Bank of America Corp.,119190.0,14982.0
10,AT&T,118928.0,11951.0
11,Berkshire Hathaway,118245.0,13213.0
12,J.P. Morgan Chase & Co.,116353.0,15365.0
13,American International Group,110064.0,6200.0
14,Hewlett-Packard,104286.0,7264.0
15,International Business Machines,98786.0,10418.0
16,Valero Energy,96758.0,5234.0
17,Verizon Communications,93775.0,5521.0
18,McKesson,93574.0,913.0
19,Cardinal Health,88363.9,1931.1
20,Goldman Sachs Group,87968.0,11599.0
21,Morgan Stanley,87879.0,3209.0
22,Home Depot,84740.0,4395.0
23,Procter & Gamble,76476.0,10340.0
24,CVS Caremark,76329.5,2637.0
25,UnitedHealth Group,75431.0,4654.0
26,Kroger,70234.7,1180.5
27,Boeing,66387.0,4074.0
28,AmerisourceBergen,66074.3,469.2
29,Costco Wholesale,64400.2,1082.8
30,Merrill Lynch,64217.0,-7777.0
31,Target,63367.0,2849.0
32,State Farm Insurance Cos.,61611.6,5463.7
33,WellPoint,61134.3,3345.4
34,Dell,61133.0,2947.0
35,Johnson & Johnson,61095.0,10576.0
36,Marathon Oil,60044.0,3956.0
37,Lehman Brothers Holdings,59003.0,4192.0
38,Wachovia Corp.,55528.0,6312.0
39,United Technologies,54759.0,4224.0
40,Walgreen,53762.0,2041.3
41,Wells Fargo,53593.0,8057.0
42,Dow Chemical,53513.0,2887.0
43,MetLife,53150.0,4317.0
44,Microsoft,51122.0,14065.0
45,Sears Holdings,50703.0,826.0
46,United Parcel Service,49692.0,382.0
47,Pfizer,48418.0,8144.0
48,Lowe's,48283.0,2809.0
49,Time Warner,46615.0,4387.0
50,Caterpillar,44958.0,3541.0
51,Medco Health Solutions,44506.2,912.0
52,Archer Daniels Midland,44018.0,2162.0
53,Fannie Mae,43355.0,-2050.0
54,Freddie Mac,43104.0,-3094.0
55,Safeway,42286.0,888.4
56,Sunoco,42101.0,891.0
57,Lockheed Martin,41862.0,3033.0
